id,x,y
FastFoodWorker41,0.09681133,0.63980865
FastFoodWorker42,0.26360673,0.8418829
FastFoodWorker43,0.09336112,0.6725751
FastFoodWorker44,0.11572039,0.6328579
FastFoodWorker45,0.08491807,0.635227
FastFoodWorker46,0.11540898,0.6129781
FastFoodWorker47,0.11370902,0.66692257
FastFoodWorker48,0.11439293,0.6078677
FastFoodWorker49,0.11851339,0.63232464
FastFoodWorker50,0.10856682,0.623273
FastFoodWorker51,0.10127693,0.65627915
FastFoodWorker52,0.13472757,0.61318207
FastFoodWorker53,0.119459435,0.6360671
FastFoodWorker54,0.11706298,0.6253823
FastFoodWorker55,0.11491747,0.63026756
FastFoodWorker56,0.114093766,0.6132055
FastFoodWorker57,0.1051351,0.6068704
FastFoodWorker58,0.09347283,0.6194164
FastFoodWorker59,0.11534796,0.62545854
FastFoodWorker60,0.11746452,0.6178977
FastFoodWorker61,0.12240252,0.5829543
FastFoodWorker62,0.13639243,0.57559794
FastFoodWorker63,0.09963114,0.6087931
FastFoodWorker64,0.039699297,0.6471355
FastFoodWorker65,0.028592486,0.6930753
FastFoodWorker66,0.1280251,0.65631175
FastFoodWorker67,0.104752034,0.61237484
FastFoodWorker68,0.12479212,0.6451441
FastFoodWorker69,0.110206656,0.63498676
FastFoodWorker70,0.11033876,0.6273279
FastFoodWorker71,0.11931856,0.6397515
FastFoodWorker72,0.12610064,0.6433901
FastFoodWorker73,0.10519904,0.630374
FastFoodWorker74,0.10220718,0.62160915
FastFoodWorker75,0.13464497,0.63227314
FastFoodWorker76,0.11846237,0.63466203
FastFoodWorker77,0.1362955,0.6123306
FastFoodWorker78,0.11946488,0.6314041
FastFoodWorker79,0.10857683,0.61497545
FastFoodWorker80,0.11161853,0.6241035
FastFoodWorker81,0.113097996,0.6218905
FastFoodWorker82,0.10724312,0.63034904
FastFoodWorker83,0.123661436,0.6334444
FastFoodWorker84,0.11385113,0.6188458
FastFoodWorker85,0.06388047,0.707382
FastFoodWorker86,0.120682046,0.629541
FastFoodWorker87,0.11116624,0.67106116
FastFoodWorker88,0.12789091,0.6120826
FastFoodWorker89,0.12126116,0.6270392
FastFoodWorker90,0.12918107,0.63326085
FastFoodWorker91,0.1368321,0.63505644
FastFoodWorker92,0.114548355,0.627674
FastFoodWorker93,0.11131942,0.6419387
FastFoodWorker94,0.1164111,0.64209193
FastFoodWorker95,0.1196656,0.6232608
FastFoodWorker96,0.12792417,0.6302966
FastFoodWorker97,0.10580844,0.6180991
FastFoodWorker98,0.12650798,0.61469996
FastFoodWorker99,0.09548454,0.6275479
FastFoodWorker100,0.1458802,0.6183666
HousekeepingCleaner1,0.5612185,0.8690572
HousekeepingCleaner2,0.53214794,0.7408229
HousekeepingCleaner3,0.51277035,0.86906797
HousekeepingCleaner4,0.5581246,0.8585001
HousekeepingCleaner5,0.510139,0.90648
HousekeepingCleaner6,0.52232325,0.8100425
HousekeepingCleaner7,0.54786354,0.890045
HousekeepingCleaner8,0.5159605,0.92095757
HousekeepingCleaner9,0.59854686,0.8161886
HousekeepingCleaner10,0.57708997,0.8889922
HousekeepingCleaner11,0.57924974,0.89059734
HousekeepingCleaner12,0.5725469,0.8809783
HousekeepingCleaner13,0.5705278,0.8896128
HousekeepingCleaner14,0.5436848,0.73881924
HousekeepingCleaner15,0.54695386,0.8862307
HousekeepingCleaner16,0.69132745,0.80582124
HousekeepingCleaner17,0.5488424,0.88493985
HousekeepingCleaner18,0.59466743,0.883406
HousekeepingCleaner19,0.59192467,0.8983214
HousekeepingCleaner20,0.60731894,0.8257624
HousekeepingCleaner21,0.53211164,0.87418115
HousekeepingCleaner22,0.5579477,0.9341892
HousekeepingCleaner23,0.5862941,0.89463085
HousekeepingCleaner24,0.46824777,0.88264275
HousekeepingCleaner25,0.4980261,0.8850957
HousekeepingCleaner26,0.6094332,0.85799414
HousekeepingCleaner27,0.58775854,0.890445
HousekeepingCleaner28,0.5509584,0.88276774
HousekeepingCleaner29,0.53315216,0.87228847
HousekeepingCleaner30,0.57914865,0.8871338
HousekeepingCleaner31,0.59966433,0.865506
HousekeepingCleaner32,0.54690874,0.87435454
HousekeepingCleaner33,0.58641505,0.9011852
HousekeepingCleaner34,0.5463737,0.88085985
HousekeepingCleaner35,0.49312592,0.8790516
HousekeepingCleaner36,0.6074271,0.7806831
HousekeepingCleaner37,0.57174873,0.8605488
HousekeepingCleaner38,0.5848819,0.8853701
HousekeepingCleaner39,0.5317098,0.822549
HousekeepingCleaner40,0.5535549,0.87790495
HousekeepingCleaner41,0.5798582,0.88033634
HousekeepingCleaner42,0.59285265,0.8826999
HousekeepingCleaner43,0.52168536,0.8751894
HousekeepingCleaner44,0.51155627,0.8489102
HousekeepingCleaner45,0.4307816,0.90568066
HousekeepingCleaner46,0.58043295,0.91366696
HousekeepingCleaner47,0.61097825,0.89899844
HousekeepingCleaner48,0.55322635,0.82078886
HousekeepingCleaner49,0.6037062,0.83371496
HousekeepingCleaner50,0.5779018,0.8694775
HousekeepingCleaner51,0.4673514,0.8639858
HousekeepingCleaner52,0.57679117,0.89818186
HousekeepingCleaner53,0.5163443,0.88004297
HousekeepingCleaner54,0.5580403,0.8683313
HousekeepingCleaner55,0.5001501,0.9045622
HousekeepingCleaner56,0.5691606,0.8983255
HousekeepingCleaner57,0.5892224,0.8384819
HousekeepingCleaner58,0.58084494,0.88311046
HousekeepingCleaner59,0.5517856,0.9259552
HousekeepingCleaner60,0.5974633,0.8964165
HousekeepingCleaner61,0.60683626,0.86977506
HousekeepingCleaner62,0.5654554,0.88564456
HousekeepingCleaner63,0.5867669,0.8784843
HousekeepingCleaner64,0.6391236,0.6955451
HousekeepingCleaner65,0.57188934,0.88549364
HousekeepingCleaner66,0.5789968,0.8862293
HousekeepingCleaner67,0.5903669,0.8965551
HousekeepingCleaner68,0.41549292,0.88439476
HousekeepingCleaner69,0.5875628,0.9041458
HousekeepingCleaner70,0.5792276,0.88980347
HousekeepingCleaner71,0.6109719,0.9361284
HousekeepingCleaner72,0.5804753,0.90336776
HousekeepingCleaner73,0.47987142,0.81443113
HousekeepingCleaner74,0.57852435,0.8893262
HousekeepingCleaner75,0.6470565,0.7079082
HousekeepingCleaner76,0.5742263,0.8862186
HousekeepingCleaner77,0.5801456,0.8781985
HousekeepingCleaner78,0.6218372,0.73647374
HousekeepingCleaner79,0.5352499,0.8811171
HousekeepingCleaner80,0.5565503,0.86007327
HousekeepingCleaner81,0.5715058,0.88364047
HousekeepingCleaner82,0.05001533,0.7346517
HousekeepingCleaner83,0.52010363,0.8706158
HousekeepingCleaner84,0.5851622,0.8773023
HousekeepingCleaner85,0.63178,0.7865589
HousekeepingCleaner86,0.58656514,0.88497543
HousekeepingCleaner87,0.579996,0.8775318
HousekeepingCleaner88,0.5969579,0.8989663
HousekeepingCleaner89,0.60045254,0.88496464
HousekeepingCleaner90,0.53396827,0.90452874
HousekeepingCleaner91,0.55974096,0.88318956
HousekeepingCleaner92,0.5606535,0.84798896
HousekeepingCleaner93,0.597324,0.8260967
HousekeepingCleaner94,0.541874,0.89157647
HousekeepingCleaner95,0.6171311,0.83963746
HousekeepingCleaner96,0.5764661,0.8369931
HousekeepingCleaner97,0.5311866,0.7576464
HousekeepingCleaner98,0.4046782,0.9218299
HousekeepingCleaner99,0.5725983,0.87865454
HousekeepingCleaner100,0.57835275,0.8792349
InteriorDesigner1,1.0,0.5017648
InteriorDesigner2,0.62010807,0.64645094
InteriorDesigner3,0.93940264,0.4748204
InteriorDesigner4,0.6201675,0.6367457
InteriorDesigner5,0.6333099,0.6691248
InteriorDesigner6,0.6265266,0.6619517
InteriorDesigner7,0.6185615,0.62616444
InteriorDesigner8,0.96812683,0.5006126
InteriorDesigner9,0.6256393,0.6408159
InteriorDesigner10,0.6986627,0.63295054
InteriorDesigner11,0.9313232,0.48282003
InteriorDesigner12,0.68173504,0.5528754
InteriorDesigner13,0.6613782,0.5949869
InteriorDesigner14,0.6296963,0.621455
InteriorDesigner15,0.6472211,0.65494573
InteriorDesigner16,0.5999213,0.6129413
InteriorDesigner17,0.6096738,0.6123802
InteriorDesigner18,0.6413899,0.6449216
InteriorDesigner19,0.59400666,0.6023478
InteriorDesigner20,0.6767971,0.5907497
InteriorDesigner21,0.637019,0.62057686
InteriorDesigner22,0.6349742,0.6356859
InteriorDesigner23,0.63136554,0.6262788
InteriorDesigner24,0.63133013,0.63737684
InteriorDesigner25,0.6326525,0.64703697
InteriorDesigner26,0.61952007,0.6438297
InteriorDesigner27,0.9422509,0.48242208
InteriorDesigner28,0.9300147,0.44487616
InteriorDesigner29,0.6140362,0.6556918
InteriorDesigner30,0.6186542,0.63429296
InteriorDesigner31,0.58667296,0.612397
InteriorDesigner32,0.6312203,0.6537508
InteriorDesigner33,0.62361467,0.63126093
InteriorDesigner34,0.9223466,0.48368156
InteriorDesigner35,0.9438966,0.48765755
InteriorDesigner36,0.64738244,0.648672
InteriorDesigner37,0.61763525,0.6179865
InteriorDesigner38,0.96884024,0.47112775
InteriorDesigner39,0.61435455,0.63020927
InteriorDesigner40,0.63114697,0.6521415
InteriorDesigner41,0.6260275,0.6352153
InteriorDesigner42,0.6411899,0.64808017
InteriorDesigner43,0.6325224,0.6209852
InteriorDesigner44,0.64639217,0.64738595
InteriorDesigner45,0.56368405,0.6166416
InteriorDesigner46,0.64093465,0.667689
InteriorDesigner47,0.6338584,0.66545475
InteriorDesigner48,0.6378876,0.63356537
InteriorDesigner49,0.6401429,0.6374195
InteriorDesigner50,0.63890404,0.63850754
InteriorDesigner51,0.63177705,0.6398663
InteriorDesigner52,0.6312715,0.6491965
InteriorDesigner53,0.61508137,0.6355318
InteriorDesigner54,0.85658455,0.42883256
InteriorDesigner55,0.6016134,0.62783617
InteriorDesigner56,0.6449846,0.634273
InteriorDesigner57,0.64526033,0.66087514
InteriorDesigner58,0.6037319,0.61721796
InteriorDesigner59,0.61696553,0.64178896
InteriorDesigner60,0.60340405,0.6598494
InteriorDesigner61,0.6181659,0.6584645
InteriorDesigner62,0.63935524,0.6188464
InteriorDesigner63,0.6263366,0.6987669
InteriorDesigner64,0.624627,0.64217037
InteriorDesigner65,0.6775215,0.6399338
InteriorDesigner66,0.6390724,0.6455415
InteriorDesigner67,0.66735405,0.6790322
InteriorDesigner68,0.9911276,0.52155703
InteriorDesigner69,0.6031867,0.6291057
InteriorDesigner70,0.63333726,0.6557447
InteriorDesigner71,0.6393501,0.6542455
InteriorDesigner72,0.93059945,0.4802763
InteriorDesigner73,0.6256885,0.6272089
InteriorDesigner74,0.61769325,0.65675604
InteriorDesigner75,0.6347792,0.63084495
InteriorDesigner76,0.6597862,0.57065874
InteriorDesigner77,0.60671276,0.6084009
InteriorDesigner78,0.6401855,0.5991077
InteriorDesigner79,0.6584368,0.65348595
InteriorDesigner80,0.6361418,0.649109
InteriorDesigner81,0.61825866,0.62225777
InteriorDesigner82,0.6076099,0.61821413
InteriorDesigner83,0.6297505,0.6012182
InteriorDesigner84,0.95329833,0.4960291
InteriorDesigner85,0.6082556,0.6052926
InteriorDesigner86,0.6879471,0.647726
InteriorDesigner87,0.6180013,0.6281058
InteriorDesigner88,0.6357852,0.6470617
InteriorDesigner89,0.62890685,0.67168367
InteriorDesigner90,0.9592861,0.48944366
InteriorDesigner91,0.6596072,0.65352494
InteriorDesigner92,0.6324815,0.6461274
InteriorDesigner93,0.67015755,0.5764182
InteriorDesigner94,0.6128017,0.6596444
InteriorDesigner95,0.61604816,0.6234454
InteriorDesigner96,0.63632494,0.63087463
InteriorDesigner97,0.69122773,0.6924887
InteriorDesigner98,0.59676635,0.64614695
InteriorDesigner99,0.6673948,0.57229745
InteriorDesigner100,0.6348259,0.65492743
Jailer1,0.40552074,0.33956668
Jailer2,0.41098705,0.29491878
Jailer3,0.41369918,0.30131635
Jailer4,0.40743124,0.28890106
Jailer5,0.42249027,0.2619555
Jailer6,0.39723954,0.28761536
Jailer7,0.4157992,0.3081569
Jailer8,0.41631666,0.29434982
Jailer9,0.4409468,0.29466447
Jailer10,0.41017067,0.3278275
Jailer11,0.41096935,0.31188974
Jailer12,0.38038176,0.310473
Jailer13,0.40013614,0.35712636
Jailer14,0.39784166,0.28162745
Jailer15,0.4277924,0.31201765
Jailer16,0.40285012,0.3616884
Jailer17,0.41639048,0.29623044
Jailer18,0.41386035,0.29196185
Jailer19,0.40916732,0.28827325
Jailer20,0.41584885,0.3231156
Jailer21,0.39310646,0.2954151
Jailer22,0.43364376,0.28670272
Jailer23,0.36443844,0.2549461
Jailer24,0.40240636,0.3019168
Jailer25,0.3955716,0.27505708
Jailer26,0.41189116,0.30688432
Jailer27,0.41279697,0.30331656
Jailer28,0.43867704,0.3139906
Jailer29,0.4131182,0.30513433
Jailer30,0.43715486,0.32671034
Jailer31,0.39932802,0.32948688
Jailer32,0.43665943,0.34460416
Jailer33,0.40605256,0.3015339
Jailer34,0.41090414,0.32773405
Jailer35,0.43033743,0.32137087
Jailer36,0.391109,0.31603575
Jailer37,0.44455898,0.32927376
Jailer38,0.41935346,0.33411685
Jailer39,0.41694254,0.3353623
Jailer40,0.38929063,0.31229958
Jailer41,0.40613973,0.3062711
Jailer42,0.41922832,0.3296365
Jailer43,0.4433936,0.3316167
Jailer44,0.42370468,0.29838616
Jailer45,0.4186184,0.3380756
Jailer46,0.4088502,0.29954034
Jailer47,0.38705048,0.32368344
Jailer48,0.39553908,0.30727386
Jailer49,0.41786185,0.30185366
Jailer50,0.41174227,0.3039094
Jailer51,0.3946272,0.3457209
Jailer52,0.41507846,0.28612906
Jailer53,0.4138001,0.3059281
Jailer54,0.4187319,0.29945844
Jailer55,0.40834633,0.2920196
Jailer56,0.41022763,0.31624395
Jailer57,0.43325052,0.31252486
Jailer58,0.42054993,0.2853472
Jailer59,0.41819474,0.33445346
Jailer60,0.42683497,0.32381198
Jailer61,0.405504,0.2973232
Jailer62,0.37615234,0.34907037
Jailer63,0.4380357,0.30590677
Jailer64,0.41162702,0.32805362
Jailer65,0.40160513,0.29513204
Jailer66,0.44368133,0.34984002
Jailer67,0.410242,0.2954749
Jailer68,0.4154906,0.34415752
Jailer69,0.41893998,0.3547179
Jailer70,0.3977133,0.35649642
Jailer71,0.41206372,0.30286205
Jailer72,0.45032665,0.32214954
Jailer73,0.39387643,0.29963225
Jailer74,0.4161452,0.30036893
Jailer75,0.40562558,0.30574316
Jailer76,0.4178239,0.3514849
Jailer77,0.39838615,0.33668777
Jailer78,0.40243864,0.30039862
Jailer79,0.44853425,0.38770616
Jailer80,0.407787,0.302408
Jailer81,0.40331012,0.3086863
Jailer82,0.4168011,0.301896
Jailer83,0.43051156,0.3081504
Jailer84,0.42385224,0.29359776
Jailer85,0.41135514,0.31198984
Jailer86,0.4382544,0.33618656
Jailer87,0.3984807,0.30035743
Jailer88,0.3997599,0.33112198
Jailer89,0.40945065,0.3554517
Jailer90,0.462438,0.3254576
Jailer91,0.4258121,0.33187586
Jailer92,0.41000178,0.2834862
Jailer93,0.41864,0.3091617
Jailer94,0.42206308,0.3088916
Jailer95,0.4263588,0.35146907
Jailer96,0.43273014,0.3232921
Jailer97,0.4041188,0.3335735
Jailer98,0.4087092,0.34762463
Jailer99,0.4174875,0.29416877
Jailer100,0.4057814,0.30172837
Janitor1,0.48054257,0.14142378
Janitor2,0.294094,0.20877273
Janitor3,0.46245143,0.092875406
Janitor4,0.47256798,0.14597377
Janitor5,0.45010683,0.021269023
Janitor6,0.467843,0.076235466
Janitor7,0.4767371,0.14509517
Janitor8,0.47247016,0.04920454
Janitor9,0.34496877,0.21191958
Janitor10,0.4838252,0.14399335
Janitor11,0.48184913,0.06627465
Janitor12,0.3811783,0.21808429
Janitor13,0.47961462,0.07900224
Janitor14,0.46516988,0.090863355
Janitor15,0.3932521,0.10555436
Janitor16,0.46893212,0.16675515
Janitor17,0.4810964,0.09652516
Janitor18,0.47148573,0.1815991
Janitor19,0.46693513,0.15876737
Janitor20,0.4642958,0.082654424
Janitor21,0.48350626,0.0868431
Janitor22,0.48251906,0.104563214
Janitor23,0.48853794,0.09619275
Janitor24,0.46532202,0.08069478
Janitor25,0.49070093,0.08869677
Janitor26,0.46742758,0.08496755
Janitor27,0.491052,0.12794925
Janitor28,0.4520375,0.05565341
Janitor29,0.48978338,0.107114695
Janitor30,0.44111732,0.12950109
Janitor31,0.49250203,0.15663002
Janitor32,0.47538435,0.10357553
Janitor33,0.4636489,0.06529551
Janitor34,0.49786854,0.133632
Janitor35,0.5122366,0.17598617
Janitor36,0.47357953,0.10092026
Janitor37,0.45844308,0.3247919
Janitor38,0.46174955,0.061506893
Janitor39,0.46393463,0.14013414
Janitor40,0.5341349,0.14746325
Janitor41,0.50120384,0.17540848
Janitor42,0.466153,0.17176723
Janitor43,0.48614272,0.1633983
Janitor44,0.46135333,0.04687773
Janitor45,0.5035381,0.102897994
Janitor46,0.47831014,0.16141711
Janitor47,0.47941428,0.15207566
Janitor48,0.49474743,0.1660842
Janitor49,0.51956934,0.232913
Janitor50,0.4378831,0.2248723
Janitor51,0.4736394,0.15704936
Janitor52,0.4128055,0.2109139
Janitor53,0.48016328,0.064148486
Janitor54,0.4677643,0.10449389
Janitor55,0.48440012,0.0996722
Janitor56,0.48098576,0.1401452
Janitor57,0.4840383,0.12540577
Janitor58,0.4754362,0.09510924
Janitor59,0.5099194,0.08789088
Janitor60,0.47072834,0.10789479
Janitor61,0.4912974,0.19026054
Janitor62,0.4699403,0.18813692
Janitor63,0.49602506,0.14389846
Janitor64,0.39883775,0.0635328
Janitor65,0.3998481,0.042968184
Janitor66,0.4672511,0.085517675
Janitor67,0.47076002,0.1451573
Janitor68,0.44710878,0.19240789
Janitor69,0.45193875,0.060151853
Janitor70,0.50064325,0.15986104
Janitor71,0.47143,0.10763249
Janitor72,0.5025168,0.14093263
Janitor73,0.36892742,0.23175292
Janitor74,0.44555914,0.0
Janitor75,0.4815368,0.15917167
Janitor76,0.47530338,0.117579386
Janitor77,0.47297755,0.06445961
Janitor78,0.48981467,0.14379746
Janitor79,0.48055813,0.12811023
Janitor80,0.50371975,0.033365317
Janitor81,0.4685264,0.09498687
Janitor82,0.5069549,0.068616584
Janitor83,0.4798739,0.09148602
Janitor84,0.5257144,0.15734985
Janitor85,0.4600879,0.08533158
Janitor86,0.371021,0.21174487
Janitor87,0.48168826,0.115471005
Janitor88,0.4742091,0.18760376
Janitor89,0.36071503,0.25974542
Janitor90,0.4951349,0.11986346
Janitor91,0.45362914,0.06345325
Janitor92,0.46761796,0.10177395
Janitor93,0.47810397,0.10799125
Janitor94,0.4841192,0.13197662
Janitor95,0.47856557,0.118177004
Janitor96,0.410077,0.22564086
Janitor97,0.47568294,0.14679933
Janitor98,0.4628344,0.07952149
Janitor99,0.483291,0.13309766
Janitor100,0.39709744,0.2334374
Lawyer1,0.99173456,0.68285173
Lawyer2,0.98768336,0.59395283
Lawyer3,1.0,0.6309249
Lawyer4,0.9909352,0.64318544
Lawyer5,0.66971207,0.48445296
Lawyer6,1.0,0.6162849
Lawyer7,0.580301,0.64106506
Lawyer8,0.6256,0.60717034
Lawyer9,1.0,0.5755236
Lawyer10,0.90960246,0.5799029
Lawyer11,1.0,0.60536253
Lawyer12,0.97998786,0.64753854
Lawyer13,0.9872027,0.6702726
Lawyer14,1.0,0.6366428
Lawyer15,0.99449503,0.59438825
Lawyer16,0.66586506,0.5224243
Lawyer17,0.963142,0.65949965
Lawyer18,0.9972301,0.6077521
Lawyer19,0.6388294,0.5977834
Lawyer20,0.6509927,0.51992047
Lawyer21,0.9921666,0.6722689
Lawyer22,0.63822705,0.59776175
Lawyer23,0.6327228,0.5891343
Lawyer24,0.77024996,0.49879882
Lawyer25,0.65179884,0.5514404
Lawyer26,0.9794892,0.5317467
Lawyer27,0.89614815,0.65909934
Lawyer28,1.0,0.68559134
Lawyer29,0.6600288,0.5411069
Lawyer30,0.99096036,0.6587957
Lawyer31,1.0,0.5943267
Lawyer32,0.97139066,0.66750234
Lawyer33,0.6215152,0.5997155
Lawyer34,1.0,0.54397476
Lawyer35,1.0,0.5512113
Lawyer36,0.93373334,0.72441256
Lawyer37,0.6681618,0.50667155
Lawyer38,1.0,0.679426
Lawyer39,1.0,0.677756
Lawyer40,0.6439337,0.5754806
Lawyer41,0.9594909,0.664604
Lawyer42,0.98306143,0.5976693
Lawyer43,0.63133895,0.5148261
Lawyer44,0.98044807,0.5894763
Lawyer45,0.9788225,0.66424495
Lawyer46,1.0,0.6219761
Lawyer47,1.0,0.5703547
Lawyer48,1.0,0.602521
Lawyer49,0.992674,0.6963386
Lawyer50,1.0,0.6569894
Lawyer51,0.98598695,0.6325431
Lawyer52,1.0,0.58693284
Lawyer53,0.9452357,0.64935046
Lawyer54,0.9686613,0.65410256
Lawyer55,1.0,0.5767216
Lawyer56,1.0,0.6601566
Lawyer57,0.67354333,0.47968152
Lawyer58,0.72803235,0.5129109
Lawyer59,0.61519694,0.59817874
Lawyer60,1.0,0.62134296
Lawyer61,1.0,0.6219792
Lawyer62,1.0,0.59376734
Lawyer63,1.0,0.6206652
Lawyer64,1.0,0.60843897
Lawyer65,0.7183975,0.50787354
Lawyer66,0.64440393,0.58363587
Lawyer67,0.96757853,0.6731801
Lawyer68,0.9959831,0.6129633
Lawyer69,1.0,0.61565095
Lawyer70,0.68047804,0.57363117
Lawyer71,1.0,0.60700834
Lawyer72,1.0,0.59307563
Lawyer73,0.6211866,0.59102887
Lawyer74,0.98149186,0.61214054
Lawyer75,0.96629477,0.711923
Lawyer76,1.0,0.53907764
Lawyer77,0.7982495,0.5548393
Lawyer78,1.0,0.6360462
Lawyer79,1.0,0.6598346
Lawyer80,1.0,0.5901716
Lawyer81,1.0,0.6396309
Lawyer82,0.9999591,0.5883337
Lawyer83,0.97748506,0.664937
Lawyer84,1.0,0.6059594
Lawyer85,0.9663806,0.63198954
Lawyer86,0.990838,0.57503146
Lawyer87,0.97447413,0.65324825
Lawyer88,1.0,0.6328653
Lawyer89,0.64661586,0.61175394
Lawyer90,0.69845253,0.51015174
Lawyer91,0.9809603,0.6432557
Lawyer92,0.9660055,0.5499673
Lawyer93,0.9637573,0.65138054
Lawyer94,0.6761537,0.3789269
Lawyer95,0.97702956,0.6518647
Lawyer96,0.9788695,0.66223586
Lawyer97,0.6641212,0.63293314
Lawyer98,0.99614394,0.5857039
Lawyer99,0.9888205,0.6524557
Lawyer100,0.6523455,0.53137124
NursingAssistant1,0.43181908,0.8893763
NursingAssistant2,0.39081952,0.88614255
NursingAssistant3,0.43235895,0.8741884
NursingAssistant4,0.43346703,0.8865167
NursingAssistant5,0.6125035,0.5806399
NursingAssistant6,0.4274457,0.89925885
NursingAssistant7,0.42931703,0.8898243
NursingAssistant8,0.42949766,0.8823624
NursingAssistant9,0.42353696,0.8775103
NursingAssistant10,0.42913887,0.92155886
NursingAssistant11,0.4354529,0.8885664
NursingAssistant12,0.43792132,0.88234866
NursingAssistant13,0.4318079,0.8711629
NursingAssistant14,0.4356329,0.8806684
NursingAssistant15,0.4318036,0.87851435
NursingAssistant16,0.44164175,0.9078598
NursingAssistant17,0.42947167,0.88085884
NursingAssistant18,0.4325235,0.8784953
NursingAssistant19,0.43518966,0.881926
NursingAssistant20,0.46441358,0.7996524
NursingAssistant21,0.428949,0.87847924
NursingAssistant22,0.41307145,0.8937854
NursingAssistant23,0.45577678,0.8208444
NursingAssistant24,0.4329375,0.8737167
NursingAssistant25,0.43247646,0.88252217
NursingAssistant26,0.43207008,0.88068205
NursingAssistant27,0.44443128,0.8759854
NursingAssistant28,0.42720577,0.88242173
NursingAssistant29,0.42355734,0.8867515
NursingAssistant30,0.4306571,0.88127595
NursingAssistant31,0.42880973,0.8725995
NursingAssistant32,0.43511787,0.87083507
NursingAssistant33,0.44653243,0.87469995
NursingAssistant34,0.42394805,0.87973493
NursingAssistant35,0.43496814,0.8849976
NursingAssistant36,0.43057185,0.88576967
NursingAssistant37,0.4218637,0.89500684
NursingAssistant38,0.4310669,0.8844473
NursingAssistant39,0.42771578,0.8813325
NursingAssistant40,0.43559656,0.87094873
NursingAssistant41,0.43578592,0.88582003
NursingAssistant42,0.42572188,0.88646764
NursingAssistant43,0.43117654,0.87782574
NursingAssistant44,0.41691795,0.88720787
NursingAssistant45,0.43282986,0.8848669
NursingAssistant46,0.44150892,0.888813
NursingAssistant47,0.4264012,0.88510215
NursingAssistant48,0.41879222,0.8772428
NursingAssistant49,0.43544295,0.87601966
NursingAssistant50,0.43638524,0.8803264
NursingAssistant51,0.41949448,0.8938268
NursingAssistant52,0.42540315,0.88118494
NursingAssistant53,0.44676197,0.82850033
NursingAssistant54,0.43948466,0.8828757
NursingAssistant55,0.6695401,0.6636612
NursingAssistant56,0.4333765,0.8831203
NursingAssistant57,0.432893,0.88016003
NursingAssistant58,0.42969134,0.88778496
NursingAssistant59,0.43821487,0.88650334
NursingAssistant60,0.42085886,0.8840967
NursingAssistant61,0.43131477,0.8855609
NursingAssistant62,0.42968065,0.8871811
NursingAssistant63,0.4313974,0.88758844
NursingAssistant64,0.4331624,0.8875712
NursingAssistant65,0.43105194,0.8817791
NursingAssistant66,0.42961022,0.88414633
NursingAssistant67,0.43309295,0.85355544
NursingAssistant68,0.45012853,0.8133728
NursingAssistant69,0.43133888,0.88514495
NursingAssistant70,0.42929116,0.8869965
NursingAssistant71,0.43007195,0.8823385
NursingAssistant72,0.42440355,0.8741001
NursingAssistant73,0.4298389,0.8810059
NursingAssistant74,0.44006038,0.88972
NursingAssistant75,0.43688273,0.8755346
NursingAssistant76,0.59333485,0.5709851
NursingAssistant77,0.4288556,0.86758286
NursingAssistant78,0.43617675,0.88070285
NursingAssistant79,0.4355859,0.8856145
NursingAssistant80,0.43118295,0.8904619
NursingAssistant81,0.41845647,0.8862856
NursingAssistant82,0.43969622,0.88924515
NursingAssistant83,0.4386728,0.87633824
NursingAssistant84,0.42559773,0.87618494
NursingAssistant85,0.43456623,0.8883327
NursingAssistant86,0.42752367,0.8881257
NursingAssistant87,0.4350799,0.8769007
NursingAssistant88,0.42850992,0.88708115
NursingAssistant89,0.43343538,0.8887449
NursingAssistant90,0.42933986,0.87376565
NursingAssistant91,0.40465134,0.8781935
NursingAssistant92,0.43037143,0.8775619
NursingAssistant93,0.4480106,0.8797904
NursingAssistant94,0.6388941,0.5659931
NursingAssistant95,0.41639608,0.9019125
NursingAssistant96,0.4256767,0.8861107
NursingAssistant97,0.43162692,0.8851156
NursingAssistant98,0.42887595,0.8759487
NursingAssistant99,0.4314794,0.8859961
NursingAssistant100,0.43005696,0.8694337
PersonalCareAide1,0.4343293,0.8795404
PersonalCareAide2,0.42992356,0.82961756
PersonalCareAide3,0.45300278,0.93809843
PersonalCareAide4,0.4236415,0.90254736
PersonalCareAide5,0.47322813,0.9133897
PersonalCareAide6,0.38545516,0.89893377
PersonalCareAide7,0.4397451,0.87913865
PersonalCareAide8,0.4600474,0.88726574
PersonalCareAide9,0.4336454,0.88120127
PersonalCareAide10,0.4558235,0.88460654
PersonalCareAide11,0.43307722,0.9362242
PersonalCareAide12,0.50652283,0.6986369
PersonalCareAide13,0.43768007,0.8767255
PersonalCareAide14,0.4148181,0.8292973
PersonalCareAide15,0.43816203,0.84177333
PersonalCareAide16,0.45841083,0.90503275
PersonalCareAide17,0.4211012,0.8841739
PersonalCareAide18,0.4695022,0.84877527
PersonalCareAide19,0.43894967,0.868971
PersonalCareAide20,0.43051684,0.8848079
PersonalCareAide21,0.42795715,0.8222006
PersonalCareAide22,0.4734376,0.8751492
PersonalCareAide23,0.6335419,0.55134314
PersonalCareAide24,0.5004349,0.80477226
PersonalCareAide25,0.4614138,0.77626616
PersonalCareAide26,0.43602362,0.8930893
PersonalCareAide27,0.41001555,0.8967822
